event_date,page_path,country,device,sessions,pageviews,bounce_rate,avg_session_sec
2026-06-20,/docs,FR,tablet,26,50,60.05,97.06
2026-06-20,/docs,EU,desktop,163,208,49.44,144.62
2026-06-20,/docs,EU,mobile,133,254,56.26,186.36
2026-06-20,/docs,EU,tablet,31,41,44.50,169.56
2026-06-20,/docs,UK,desktop,135,252,57.97,90.90
2026-06-20,/docs,UK,mobile,127,155,36.74,306.43
2026-06-20,/docs,UK,tablet,33,39,45.17,234.40
2026-06-20,/docs,US,desktop,153,189,34.01,88.18
2026-06-20,/docs,US,mobile,154,215,47.80,287.70
2026-06-20,/docs,US,tablet,28,37,45.13,149.37
2026-06-20,/blog/launch,FR,desktop,102,157,57.35,162.39
2026-06-20,/blog/launch,FR,mobile,108,151,56.83,112.25
2026-06-20,/blog/launch,FR,tablet,20,39,51.90,70.96
2026-06-20,/blog/launch,EU,desktop,127,228,30.61,241.70
2026-06-20,/blog/launch,EU,mobile,96,142,32.72,116.89
2026-06-20,/blog/launch,EU,tablet,19,22,28.81,312.09
2026-06-20,/blog/launch,UK,desktop,111,139,53.40,311.77
2026-06-20,/blog/launch,UK,mobile,105,219,58.92,241.64
2026-06-20,/blog/launch,UK,tablet,19,36,38.80,140.52
2026-06-20,/blog/launch,US,desktop,117,206,56.82,136.13
2026-06-20,/blog/launch,US,mobile,94,166,35.44,71.34
2026-06-20,/blog/launch,US,tablet,20,31,32.76,146.58
2026-06-20,/contact,FR,desktop,101,156,40.60,73.42
2026-06-20,/contact,FR,mobile,71,102,61.98,180.70
2026-06-20,/contact,FR,tablet,16,31,41.24,123.95
2026-06-20,/contact,EU,desktop,82,161,50.15,87.59
2026-06-20,/contact,EU,mobile,74,118,34.58,266.61
2026-06-20,/contact,EU,tablet,17,22,32.86,188.37
2026-06-20,/contact,UK,desktop,92,115,47.13,235.46
2026-06-20,/contact,UK,mobile,89,156,52.41,292.87
2026-06-20,/contact,UK,tablet,16,28,45.58,100.76
2026-06-20,/contact,US,desktop,95,173,34.30,130.09
2026-06-20,/contact,US,mobile,86,106,28.47,285.15
2026-06-20,/contact,US,tablet,14,18,59.20,274.46
2026-06-20,/signup,FR,desktop,122,244,38.48,143.74
2026-06-20,/signup,FR,mobile,134,270,51.71,153.29
2026-06-20,/signup,FR,tablet,26,45,45.39,266.41
2026-06-20,/signup,EU,desktop,147,185,32.27,130.91
2026-06-20,/signup,EU,mobile,117,241,47.90,202.84
2026-06-20,/signup,EU,tablet,25,44,43.98,134.19
2026-06-20,/signup,UK,desktop,144,290,49.41,153.46
2026-06-20,/signup,UK,mobile,131,168,51.61,203.52
2026-06-20,/signup,UK,tablet,24,48,43.28,302.80
2026-06-20,/signup,US,desktop,148,279,41.00,107.03
2026-06-20,/signup,US,mobile,110,196,58.23,61.32
2026-06-20,/signup,US,tablet,26,32,53.27,318.70
2026-06-21,/,FR,desktop,378,780,45.09,187.36
2026-06-21,/,FR,mobile,293,559,50.96,297.71
2026-06-21,/,FR,tablet,71,120,40.96,123.96
2026-06-21,/,EU,desktop,306,504,45.81,159.44
2026-06-21,/,EU,mobile,356,615,35.82,223.37
2026-06-21,/,EU,tablet,72,105,55.45,142.37
2026-06-21,/,UK,desktop,408,856,48.24,112.27
2026-06-21,/,UK,mobile,332,459,59.43,81.26
2026-06-21,/,UK,tablet,64,97,33.03,82.97
2026-06-21,/,US,desktop,383,613,33.74,145.45
2026-06-21,/,US,mobile,325,482,59.57,66.58
2026-06-21,/,US,tablet,68,138,55.54,96.96
2026-06-21,/pricing,FR,desktop,219,436,40.40,226.67
2026-06-21,/pricing,FR,mobile,174,356,50.10,293.45
2026-06-21,/pricing,FR,tablet,47,77,58.09,129.76
2026-06-21,/pricing,EU,desktop,255,482,34.48,203.74
2026-06-21,/pricing,EU,mobile,212,319,48.48,194.17
2026-06-21,/pricing,EU,tablet,36,49,34.96,249.76
2026-06-21,/pricing,UK,desktop,241,453,50.03,311.09
2026-06-21,/pricing,UK,mobile,214,286,52.78,155.01
2026-06-21,/pricing,UK,tablet,43,82,50.06,130.65
2026-06-21,/pricing,US,desktop,194,378,42.72,89.46
2026-06-21,/pricing,US,mobile,183,350,54.44,256.44
2026-06-21,/pricing,US,tablet,45,87,59.99,158.94
2026-06-21,/product,FR,desktop,252,380,30.18,128.53
2026-06-21,/product,FR,mobile,241,348,50.63,107.20
2026-06-21,/product,FR,tablet,47,65,46.51,93.42
2026-06-21,/product,EU,desktop,259,329,42.72,224.66
2026-06-21,/product,EU,mobile,198,345,32.16,267.98
2026-06-21,/product,EU,tablet,50,88,35.19,292.81
2026-06-21,/product,UK,desktop,241,393,28.39,227.89
2026-06-21,/product,UK,mobile,202,337,28.97,189.01
2026-06-21,/product,UK,tablet,46,87,43.50,307.17
2026-06-21,/product,US,desktop,234,297,50.69,163.85
2026-06-21,/product,US,mobile,185,386,44.47,290.43
2026-06-21,/product,US,tablet,47,80,45.27,148.55
2026-06-21,/docs,FR,desktop,143,247,31.08,112.09
2026-06-21,/docs,FR,mobile,149,190,29.48,202.87
2026-06-21,/docs,FR,tablet,26,43,42.03,217.25
2026-06-21,/docs,EU,desktop,166,215,32.73,62.31
2026-06-21,/docs,EU,mobile,151,247,40.29,187.75
2026-06-21,/docs,EU,tablet,30,41,31.56,89.37
2026-06-21,/docs,UK,desktop,170,307,38.04,263.37
2026-06-21,/docs,UK,mobile,141,256,29.73,188.38
2026-06-21,/docs,UK,tablet,27,55,36.30,284.99
2026-06-21,/docs,US,desktop,177,368,53.08,124.06
2026-06-21,/docs,US,mobile,123,220,59.41,143.02
2026-06-21,/docs,US,tablet,26,31,55.80,93.58
2026-06-21,/blog/launch,FR,desktop,125,241,47.34,114.48
2026-06-21,/blog/launch,FR,mobile,93,186,54.30,196.81
2026-06-21,/blog/launch,FR,tablet,18,28,39.48,248.87
2026-06-21,/blog/launch,EU,desktop,115,157,42.51,75.94
2026-06-21,/blog/launch,EU,mobile,88,143,40.29,131.89
2026-06-21,/blog/launch,EU,tablet,22,28,61.77,275.46
2026-06-21,/blog/launch,UK,desktop,109,224,42.95,298.62
2026-06-21,/blog/launch,UK,mobile,104,198,28.85,110.49
2026-06-21,/blog/launch,UK,tablet,18,22,60.16,263.53
2026-06-21,/blog/launch,US,desktop,117,239,35.00,195.05
2026-06-21,/blog/launch,US,mobile,100,125,41.22,224.24
2026-06-21,/blog/launch,US,tablet,21,36,49.89,161.59
2026-06-21,/contact,FR,desktop,86,147,57.65,62.07
2026-06-21,/contact,FR,mobile,79,158,59.53,175.21
2026-06-21,/contact,FR,tablet,18,36,57.03,162.12
2026-06-21,/contact,EU,desktop,78,138,43.38,256.58
2026-06-21,/contact,EU,mobile,67,109,36.83,212.60
2026-06-21,/contact,EU,tablet,14,27,56.87,275.87
2026-06-21,/contact,UK,desktop,81,99,32.23,210.04
2026-06-21,/contact,UK,mobile,86,137,41.60,135.54
2026-06-21,/contact,UK,tablet,15,22,60.37,228.02
2026-06-21,/contact,US,desktop,77,100,55.49,101.08
2026-06-21,/contact,US,mobile,88,135,49.75,281.57
2026-06-21,/contact,US,tablet,18,28,54.85,80.48
2026-06-21,/signup,FR,desktop,150,194,51.45,153.92
2026-06-21,/signup,FR,mobile,109,193,49.10,209.09
2026-06-21,/signup,FR,tablet,26,32,39.81,138.62
2026-06-21,/signup,EU,desktop,126,161,45.83,314.53
2026-06-21,/signup,EU,mobile,133,166,60.78,160.54
2026-06-21,/signup,EU,tablet,22,45,53.55,117.11
2026-06-21,/signup,UK,desktop,129,203,36.27,207.27
2026-06-21,/signup,UK,mobile,122,146,43.20,309.30
2026-06-21,/signup,UK,tablet,22,32,33.64,137.34
2026-06-21,/signup,US,desktop,142,280,52.13,94.51
2026-06-21,/signup,US,mobile,129,164,50.94,191.01
2026-06-21,/signup,US,tablet,28,34,57.44,247.02
2026-06-22,/,FR,desktop,457,685,28.25,186.86
2026-06-22,/,FR,mobile,454,796,39.00,228.21
2026-06-22,/,FR,tablet,85,143,28.20,234.53
2026-06-22,/,EU,desktop,486,1018,53.79,156.32
2026-06-22,/,EU,mobile,474,876,47.41,271.51
2026-06-22,/,EU,tablet,87,163,37.67,63.84
2026-06-22,/,UK,desktop,452,798,45.17,93.17
2026-06-22,/,UK,mobile,451,668,40.19,243.74
2026-06-22,/,UK,tablet,105,141,46.94,70.15
2026-06-22,/,US,desktop,504,979,48.71,226.42
2026-06-22,/,US,mobile,437,659,61.69,192.62
2026-06-22,/,US,tablet,91,161,56.18,309.38
2026-06-22,/pricing,FR,desktop,286,427,45.61,241.45
2026-06-22,/pricing,FR,mobile,317,593,59.51,166.23
2026-06-22,/pricing,FR,tablet,52,87,46.86,73.43
2026-06-22,/pricing,EU,desktop,334,607,33.28,299.32
2026-06-22,/pricing,EU,mobile,309,603,40.67,144.46
2026-06-22,/pricing,EU,tablet,52,68,57.26,87.18
2026-06-22,/pricing,UK,desktop,303,474,34.52,234.59
2026-06-22,/pricing,UK,mobile,293,527,37.12,237.32
2026-06-22,/pricing,UK,tablet,60,120,58.89,186.11
2026-06-22,/pricing,US,desktop,357,532,42.86,159.00
2026-06-22,/pricing,US,mobile,247,335,33.51,315.81
2026-06-22,/pricing,US,tablet,53,68,41.08,214.22
2026-06-22,/product,FR,desktop,350,672,38.75,272.97
2026-06-22,/product,FR,mobile,319,453,31.27,74.63
2026-06-22,/product,FR,tablet,72,97,37.11,199.50
2026-06-22,/product,EU,desktop,325,444,41.25,225.90
2026-06-22,/product,EU,mobile,270,554,46.54,172.42
2026-06-22,/product,EU,tablet,68,120,43.88,292.94
2026-06-22,/product,UK,desktop,344,414,52.74,72.36
2026-06-22,/product,UK,mobile,317,618,41.73,317.58
2026-06-22,/product,UK,tablet,70,98,34.85,249.32
2026-06-22,/product,US,desktop,384,593,61.20,105.93
2026-06-22,/product,US,mobile,279,419,60.73,128.50
2026-06-22,/product,US,tablet,74,133,50.42,304.18
2026-06-22,/docs,FR,desktop,215,348,28.41,77.95
2026-06-22,/docs,FR,mobile,203,272,60.51,83.61
2026-06-22,/docs,FR,tablet,44,54,39.52,232.73
2026-06-22,/docs,EU,desktop,256,493,40.25,215.96
2026-06-22,/docs,EU,mobile,187,261,44.30,96.52
2026-06-22,/docs,EU,tablet,36,70,46.15,313.83
2026-06-22,/docs,UK,desktop,204,357,39.84,172.90
2026-06-22,/docs,UK,mobile,175,240,39.53,111.39
2026-06-22,/docs,UK,tablet,37,59,35.58,130.64
2026-06-22,/docs,US,desktop,250,370,36.48,267.97
2026-06-22,/docs,US,mobile,220,265,50.52,169.45
2026-06-22,/docs,US,tablet,43,68,41.66,65.58
2026-06-22,/blog/launch,FR,desktop,163,230,44.42,307.50
2026-06-22,/blog/launch,FR,mobile,120,154,34.68,201.41
2026-06-22,/blog/launch,FR,tablet,26,42,50.83,99.56
2026-06-22,/blog/launch,EU,desktop,174,222,49.42,300.28
2026-06-22,/blog/launch,EU,mobile,126,264,45.53,117.27
2026-06-22,/blog/launch,EU,tablet,26,53,57.65,218.90
2026-06-22,/blog/launch,UK,desktop,158,257,60.76,268.64
2026-06-22,/blog/launch,UK,mobile,152,264,40.66,242.33
2026-06-22,/blog/launch,UK,tablet,28,44,47.51,225.25
2026-06-22,/blog/launch,US,desktop,159,318,36.39,71.15
2026-06-22,/blog/launch,US,mobile,138,262,59.20,169.44
2026-06-22,/blog/launch,US,tablet,25,41,36.21,208.82
2026-06-22,/contact,FR,desktop,133,254,49.27,230.64
2026-06-22,/contact,FR,mobile,108,156,51.78,115.52
2026-06-22,/contact,FR,tablet,21,25,45.27,105.00
2026-06-22,/contact,EU,desktop,121,200,44.12,281.17
2026-06-22,/contact,EU,mobile,116,232,50.91,267.15
2026-06-22,/contact,EU,tablet,22,36,58.19,274.74
2026-06-22,/contact,UK,desktop,133,176,41.28,69.37
2026-06-22,/contact,UK,mobile,109,140,52.89,125.09
2026-06-22,/contact,UK,tablet,24,34,38.08,253.29
2026-06-22,/contact,US,desktop,128,179,34.82,241.11
2026-06-22,/contact,US,mobile,121,163,60.03,275.07
2026-06-22,/contact,US,tablet,21,28,42.97,308.36
2026-06-22,/signup,FR,desktop,190,291,38.54,130.57
2026-06-22,/signup,FR,mobile,156,240,28.39,110.19
2026-06-22,/signup,FR,tablet,30,58,40.06,139.88
2026-06-22,/signup,EU,desktop,167,217,38.49,97.78
2026-06-22,/signup,EU,mobile,188,281,49.71,223.37
2026-06-22,/signup,EU,tablet,34,42,50.38,63.35
2026-06-22,/signup,UK,desktop,209,368,58.40,72.88
2026-06-22,/signup,UK,mobile,154,253,48.14,89.09
2026-06-22,/signup,UK,tablet,32,57,43.21,87.37
2026-06-22,/signup,US,desktop,164,290,34.67,163.33
2026-06-22,/signup,US,mobile,165,313,58.45,257.72
2026-06-22,/signup,US,tablet,37,57,29.15,313.37
2026-06-23,/,FR,desktop,436,747,53.01,161.47
2026-06-23,/,FR,mobile,488,838,30.92,112.37
2026-06-23,/,FR,tablet,109,170,60.24,316.21
2026-06-23,/,EU,desktop,542,826,53.04,258.51
2026-06-23,/,EU,mobile,499,964,55.94,175.17
2026-06-23,/,EU,tablet,90,172,59.98,91.65
2026-06-23,/,UK,desktop,532,818,29.43,173.81
2026-06-23,/,UK,mobile,511,689,30.71,166.07
2026-06-23,/,UK,tablet,87,177,34.09,214.66
2026-06-23,/,US,desktop,490,877,61.78,75.15
2026-06-23,/,US,mobile,388,615,55.53,205.41
2026-06-23,/,US,tablet,104,131,32.86,252.40
2026-06-23,/pricing,FR,desktop,297,411,53.44,159.33
2026-06-23,/pricing,FR,mobile,305,615,31.46,182.51
2026-06-23,/pricing,FR,tablet,62,90,37.54,91.88
2026-06-23,/pricing,EU,desktop,295,376,56.53,179.71
2026-06-23,/pricing,EU,mobile,285,372,55.13,67.40
2026-06-23,/pricing,EU,tablet,52,95,30.23,97.45
2026-06-23,/pricing,UK,desktop,358,705,60.49,115.75
2026-06-23,/pricing,UK,mobile,274,365,52.73,307.68
2026-06-23,/pricing,UK,tablet,51,103,46.22,120.26
2026-06-23,/pricing,US,desktop,306,402,49.54,137.53
2026-06-23,/pricing,US,mobile,297,511,39.77,74.79
2026-06-23,/pricing,US,tablet,55,76,30.31,142.57
2026-06-23,/product,FR,desktop,400,647,32.04,72.13
2026-06-23,/product,FR,mobile,266,350,50.55,288.70
2026-06-23,/product,FR,tablet,65,120,33.15,215.81
2026-06-23,/product,EU,desktop,379,560,41.05,238.79
2026-06-23,/product,EU,mobile,343,454,41.63,123.12
2026-06-23,/product,EU,tablet,72,146,41.40,301.86
2026-06-23,/product,UK,desktop,309,570,44.02,78.40
2026-06-23,/product,UK,mobile,300,472,58.52,93.86
2026-06-23,/product,UK,tablet,75,145,37.21,228.98
2026-06-23,/product,US,desktop,348,505,43.35,145.30
2026-06-23,/product,US,mobile,277,433,60.15,153.15
2026-06-23,/product,US,tablet,64,108,40.83,251.66
2026-06-23,/docs,FR,desktop,206,409,30.33,164.45
2026-06-23,/docs,FR,mobile,172,236,43.39,209.60
2026-06-23,/docs,FR,tablet,46,87,42.08,266.47
2026-06-23,/docs,EU,desktop,246,491,61.33,212.12
2026-06-23,/docs,EU,mobile,187,325,35.40,204.50
2026-06-23,/docs,EU,tablet,44,68,51.48,91.38
2026-06-23,/docs,UK,desktop,198,345,41.27,207.72
2026-06-23,/docs,UK,mobile,170,295,49.83,116.68
2026-06-23,/docs,UK,tablet,42,69,37.32,234.31
2026-06-23,/docs,US,desktop,234,359,41.13,166.31
2026-06-23,/docs,US,mobile,197,327,40.93,102.70
2026-06-23,/docs,US,tablet,38,49,28.49,255.69
2026-06-23,/blog/launch,FR,desktop,157,255,54.77,104.99
2026-06-23,/blog/launch,FR,mobile,145,214,36.32,142.84
2026-06-23,/blog/launch,FR,tablet,33,68,45.53,185.21
2026-06-23,/blog/launch,EU,desktop,163,203,32.50,209.34
2026-06-23,/blog/launch,EU,mobile,120,180,48.29,256.47
2026-06-23,/blog/launch,EU,tablet,29,40,46.75,259.10
2026-06-23,/blog/launch,UK,desktop,145,266,33.47,134.06
2026-06-23,/blog/launch,UK,mobile,135,194,46.26,259.84
2026-06-23,/blog/launch,UK,tablet,26,50,31.39,249.88
2026-06-23,/blog/launch,US,desktop,166,332,56.94,296.35
2026-06-23,/blog/launch,US,mobile,119,211,60.22,102.34
2026-06-23,/blog/launch,US,tablet,31,63,42.13,219.98
2026-06-23,/contact,FR,desktop,121,147,48.66,110.97
2026-06-23,/contact,FR,mobile,117,145,53.71,101.43
2026-06-23,/contact,FR,tablet,20,36,33.73,111.96
2026-06-23,/contact,EU,desktop,146,306,61.59,79.91
2026-06-23,/contact,EU,mobile,108,143,35.55,200.77
2026-06-23,/contact,EU,tablet,25,41,59.25,239.94
2026-06-23,/contact,UK,desktop,120,152,30.05,206.25
2026-06-23,/contact,UK,mobile,106,217,35.63,286.88
2026-06-23,/contact,UK,tablet,23,44,45.31,244.41
2026-06-23,/contact,US,desktop,112,189,29.45,307.75
2026-06-23,/contact,US,mobile,96,198,57.03,85.42
2026-06-23,/contact,US,tablet,24,39,39.41,214.73
2026-06-23,/signup,FR,desktop,169,322,29.28,86.28
2026-06-23,/signup,FR,mobile,167,212,30.78,253.42
2026-06-23,/signup,FR,tablet,37,62,44.60,205.76
2026-06-23,/signup,EU,desktop,171,335,45.47,146.74
2026-06-23,/signup,EU,mobile,184,302,50.31,127.74
2026-06-23,/signup,EU,tablet,41,66,57.44,68.55
2026-06-23,/signup,UK,desktop,199,308,34.75,125.73
2026-06-23,/signup,UK,mobile,143,206,37.78,106.39
2026-06-23,/signup,UK,tablet,33,53,42.34,137.40
2026-06-23,/signup,US,desktop,169,339,32.14,103.18
2026-06-23,/signup,US,mobile,192,365,61.86,255.33
2026-06-23,/signup,US,tablet,38,50,29.24,244.91
2026-06-24,/,FR,desktop,547,899,61.39,177.39
2026-06-24,/,FR,mobile,472,876,32.67,249.75
2026-06-24,/,FR,tablet,96,190,53.94,97.03
2026-06-24,/,EU,desktop,472,612,45.12,137.80
2026-06-24,/,EU,mobile,429,795,31.29,297.60
2026-06-24,/,EU,tablet,102,190,58.62,305.66
2026-06-24,/,UK,desktop,553,780,29.42,221.03
2026-06-24,/,UK,mobile,405,810,44.87,236.26
2026-06-24,/,UK,tablet,84,135,55.86,150.12
2026-06-24,/,US,desktop,482,793,61.15,128.69
2026-06-24,/,US,mobile,412,770,43.15,154.63
2026-06-24,/,US,tablet,85,146,59.12,193.44
2026-06-24,/pricing,FR,desktop,364,671,53.60,188.46
2026-06-24,/pricing,FR,mobile,306,569,45.39,151.98
2026-06-24,/pricing,FR,tablet,62,80,54.08,178.11
2026-06-24,/pricing,EU,desktop,315,400,61.52,128.22
2026-06-24,/pricing,EU,mobile,296,540,54.65,318.46
2026-06-24,/pricing,EU,tablet,61,118,47.74,281.81
2026-06-24,/pricing,UK,desktop,279,336,60.94,162.56
2026-06-24,/pricing,UK,mobile,263,464,31.38,300.74
2026-06-24,/pricing,UK,tablet,61,127,39.17,282.17
2026-06-24,/pricing,US,desktop,323,539,37.54,158.06
2026-06-24,/pricing,US,mobile,285,595,49.91,115.06
2026-06-24,/pricing,US,tablet,64,82,38.80,212.87
2026-06-24,/product,FR,desktop,376,720,35.81,109.49
2026-06-24,/product,FR,mobile,281,406,32.22,222.86
2026-06-24,/product,FR,tablet,59,104,58.59,275.78
2026-06-24,/product,EU,desktop,310,647,37.51,198.79
2026-06-24,/product,EU,mobile,330,470,54.95,103.44
2026-06-24,/product,EU,tablet,67,119,36.14,239.89
2026-06-24,/product,UK,desktop,315,560,28.30,138.67
2026-06-24,/product,UK,mobile,302,505,38.48,118.43
2026-06-24,/product,UK,tablet,68,98,51.45,205.04
2026-06-24,/product,US,desktop,340,695,32.01,223.82
2026-06-24,/product,US,mobile,345,612,30.71,246.76
2026-06-24,/product,US,tablet,73,135,31.98,175.72
2026-06-24,/docs,FR,desktop,228,389,46.19,277.01
2026-06-24,/docs,FR,mobile,200,303,38.24,314.38
2026-06-24,/docs,FR,tablet,45,61,34.59,228.17
2026-06-24,/docs,EU,desktop,212,424,34.72,267.33
2026-06-24,/docs,EU,mobile,192,306,49.85,168.72
2026-06-24,/docs,EU,tablet,36,49,59.75,222.00
2026-06-24,/docs,UK,desktop,207,279,33.16,68.29
2026-06-24,/docs,UK,mobile,203,320,55.53,208.38
2026-06-24,/docs,UK,tablet,46,88,35.48,194.80
2026-06-24,/docs,US,desktop,215,263,40.13,257.48
2026-06-24,/docs,US,mobile,193,351,56.28,200.32
2026-06-24,/docs,US,tablet,39,72,51.33,93.58
2026-06-24,/blog/launch,FR,desktop,170,278,46.88,135.14
2026-06-24,/blog/launch,FR,mobile,121,253,54.99,232.95
2026-06-24,/blog/launch,FR,tablet,28,34,49.76,109.92
2026-06-24,/blog/launch,EU,desktop,145,198,36.70,311.67
2026-06-24,/blog/launch,EU,mobile,144,248,52.96,148.41
2026-06-24,/blog/launch,EU,tablet,29,55,43.62,160.29
2026-06-24,/blog/launch,UK,desktop,183,238,46.99,165.43
2026-06-24,/blog/launch,UK,mobile,121,172,53.24,283.66
2026-06-24,/blog/launch,UK,tablet,27,41,56.03,301.47
2026-06-24,/blog/launch,US,desktop,155,287,44.12,80.30
2026-06-24,/blog/launch,US,mobile,135,265,41.86,60.45
2026-06-24,/blog/launch,US,tablet,34,55,33.09,272.38
2026-06-24,/contact,FR,desktop,125,227,52.91,292.82
2026-06-24,/contact,FR,mobile,104,131,53.01,208.83
2026-06-24,/contact,FR,tablet,20,39,42.74,60.66
2026-06-24,/contact,EU,desktop,143,252,29.94,198.69
2026-06-24,/contact,EU,mobile,121,229,58.33,109.81
2026-06-24,/contact,EU,tablet,25,45,41.11,258.36
2026-06-24,/contact,UK,desktop,123,151,59.34,311.00
2026-06-24,/contact,UK,mobile,118,199,45.20,242.67
2026-06-24,/contact,UK,tablet,24,39,32.03,71.92
2026-06-24,/contact,US,desktop,121,180,37.24,114.17
2026-06-24,/contact,US,mobile,111,196,44.33,121.35
2026-06-24,/contact,US,tablet,21,31,36.58,81.67
2026-06-24,/signup,FR,desktop,183,317,47.34,96.28
2026-06-24,/signup,FR,mobile,148,288,51.90,269.08
2026-06-24,/signup,FR,tablet,36,75,60.97,67.12
2026-06-24,/signup,EU,desktop,177,234,57.24,292.65
2026-06-24,/signup,EU,mobile,143,205,55.79,286.98
2026-06-24,/signup,EU,tablet,36,66,48.94,73.44
2026-06-24,/signup,UK,desktop,196,391,57.93,307.65
2026-06-24,/signup,UK,mobile,184,274,44.29,267.08
2026-06-24,/signup,UK,tablet,32,46,50.10,156.45
2026-06-24,/signup,US,desktop,192,273,53.34,185.47
2026-06-24,/signup,US,mobile,181,292,51.84,136.83
2026-06-24,/signup,US,tablet,38,60,35.93,203.49
2026-06-25,/,FR,desktop,485,647,28.27,273.49
2026-06-25,/,FR,mobile,424,734,41.53,308.26
2026-06-25,/,FR,tablet,86,153,33.45,264.92
2026-06-25,/,EU,desktop,487,774,34.39,179.31
2026-06-25,/,EU,mobile,390,578,28.23,88.03
2026-06-25,/,EU,tablet,86,163,28.09,135.56
2026-06-25,/,UK,desktop,481,808,33.89,153.10
2026-06-25,/,UK,mobile,496,826,41.73,275.68
2026-06-25,/,UK,tablet,106,142,34.86,209.43
2026-06-25,/,US,desktop,496,736,57.45,224.53
2026-06-25,/,US,mobile,403,517,55.32,105.25
2026-06-25,/,US,tablet,107,158,32.26,117.11
2026-06-25,/pricing,FR,desktop,317,385,42.97,270.01
2026-06-25,/pricing,FR,mobile,240,301,34.10,224.06
2026-06-25,/pricing,FR,tablet,66,106,52.07,85.15
2026-06-25,/pricing,EU,desktop,309,572,54.89,289.28
2026-06-25,/pricing,EU,mobile,245,404,60.08,83.08
2026-06-25,/pricing,EU,tablet,64,92,44.42,280.65
2026-06-25,/pricing,UK,desktop,343,673,52.68,295.42
2026-06-25,/pricing,UK,mobile,317,398,40.11,121.04
2026-06-25,/pricing,UK,tablet,60,80,45.05,246.05
2026-06-25,/pricing,US,desktop,352,677,34.73,93.74
2026-06-25,/pricing,US,mobile,259,520,45.99,264.57
2026-06-25,/pricing,US,tablet,52,80,34.99,134.15
2026-06-25,/product,FR,desktop,314,528,48.71,247.35
2026-06-25,/product,FR,mobile,269,358,34.46,185.55
2026-06-25,/product,FR,tablet,71,122,38.21,236.28
2026-06-25,/product,EU,desktop,323,488,52.01,229.24
2026-06-25,/product,EU,mobile,301,564,48.11,94.53
2026-06-25,/product,EU,tablet,70,100,55.21,167.13
2026-06-25,/product,UK,desktop,323,623,31.03,79.25
2026-06-25,/product,UK,mobile,350,519,59.82,128.87
2026-06-25,/product,UK,tablet,70,124,47.65,132.37
2026-06-25,/product,US,desktop,348,572,47.12,175.35
2026-06-25,/product,US,mobile,264,347,53.87,208.52
2026-06-25,/product,US,tablet,66,103,39.20,91.46
2026-06-25,/docs,FR,desktop,223,378,40.49,64.91
2026-06-25,/docs,FR,mobile,214,278,28.01,269.16
2026-06-25,/docs,FR,tablet,46,57,35.44,80.73
2026-06-25,/docs,EU,desktop,253,455,58.45,261.77
2026-06-25,/docs,EU,mobile,221,272,42.46,253.20
2026-06-25,/docs,EU,tablet,41,83,44.12,78.96
2026-06-25,/docs,UK,desktop,222,405,33.16,108.32
2026-06-25,/docs,UK,mobile,177,361,60.93,103.15
2026-06-25,/docs,UK,tablet,44,54,59.90,179.76
2026-06-25,/docs,US,desktop,232,424,52.07,160.40
2026-06-25,/docs,US,mobile,210,277,31.45,112.19
2026-06-25,/docs,US,tablet,37,50,36.59,243.89
2026-06-25,/blog/launch,FR,desktop,173,272,55.84,274.92
2026-06-25,/blog/launch,FR,mobile,124,249,45.86,108.54
2026-06-25,/blog/launch,FR,tablet,26,40,32.88,131.66
2026-06-25,/blog/launch,EU,desktop,173,282,33.73,129.02
2026-06-25,/blog/launch,EU,mobile,126,215,58.87,249.46
2026-06-25,/blog/launch,EU,tablet,26,45,44.14,268.27
2026-06-25,/blog/launch,UK,desktop,143,228,39.64,197.60
2026-06-25,/blog/launch,UK,mobile,154,247,37.62,238.83
2026-06-25,/blog/launch,UK,tablet,28,50,34.75,180.39
2026-06-25,/blog/launch,US,desktop,158,218,45.74,136.62
2026-06-25,/blog/launch,US,mobile,121,228,42.61,153.57
